-0.3125,-0.07003,0.12117
-0.25,-0.07003,0.12117
-0.1875,-0.07003,0.12117
-0.125,-0.07003,0.12117
-0.0625,-0.07003,0.12117
0,-0.07003,0.12117
0.0625,-0.07003,0.12117
0.125,-0.07003,0.12117
0.1875,-0.07003,0.12117
0.25,-0.07003,0.12117
0.3125,-0.07003,0.12117
0.375,-0.07003,0.12117
0.4375,-0.07003,0.12117
0.5,-0.07003,0.12117
-0.5,-0.10828,0.1229
-0.4375,-0.10828,0.1229
-0.375,-0.10828,0.1229
-0.3125,-0.10828,0.1229
-0.25,-0.10828,0.1229
-0.1875,-0.10828,0.1229
-0.125,-0.10828,0.1229
-0.0625,-0.10828,0.1229
0,-0.10828,0.1229
0.0625,-0.10828,0.1229
0.125,-0.10828,0.1229
0.1875,-0.10828,0.1229
0.25,-0.10828,0.1229
0.3125,-0.10828,0.1229
0.375,-0.10828,0.1229
0.4375,-0.10828,0.1229
0.5,-0.10828,0.1229
-0.5,-0.14834,0.11384
-0.4375,-0.14834,0.11384
-0.375,-0.14834,0.11384
-0.3125,-0.14834,0.11384
-0.25,-0.14834,0.11384
-0.1875,-0.14834,0.11384
-0.125,-0.14834,0.11384
-0.0625,-0.14834,0.11384
0,-0.14834,0.11384
0.0625,-0.14834,0.11384
0.125,-0.14834,0.11384
0.1875,-0.14834,0.11384
0.25,-0.14834,0.11384
0.3125,-0.14834,0.11384
0.375,-0.14834,0.11384
0.4375,-0.14834,0.11384
0.5,-0.14834,0.11384
-0.5,-0.18712,0.093294
-0.4375,-0.18712,0.093294
-0.375,-0.18712,0.093294
-0.3125,-0.18712,0.093294
-0.25,-0.18712,0.093294
-0.1875,-0.18712,0.093294
-0.125,-0.18712,0.093294
-0.0625,-0.18712,0.093294
0,-0.18712,0.093294
0.0625,-0.18712,0.093294
0.125,-0.18712,0.093294
0.1875,-0.18712,0.093294
0.25,-0.18712,0.093294
0.3125,-0.18712,0.093294
0.375,-0.18712,0.093294
0.4375,-0.18712,0.093294
0.5,-0.18712,0.093294
-0.5,-0.22132,0.061471
-0.4375,-0.22132,0.061471
-0.375,-0.22132,0.061471
-0.3125,-0.22132,0.061471
-0.25,-0.22132,0.061471
-0.1875,-0.22132,0.061471
-0.125,-0.22132,0.061471
-0.0625,-0.22132,0.061471
0,-0.22132,0.061471
0.0625,-0.22132,0.061471
0.125,-0.22132,0.061471
0.1875,-0.22132,0.061471
0.25,-0.22132,0.061471
0.3125,-0.22132,0.061471
0.375,-0.22132,0.061471
0.4375,-0.22132,0.061471
0.5,-0.22132,0.061471
-0.5,-0.24767,0.019515
-0.4375,-0.24767,0.019515
-0.375,-0.24767,0.019515
-0.3125,-0.24767,0.019515
-0.25,-0.24767,0.019515
-0.1875,-0.24767,0.019515
-0.125,-0.24767,0.019515
-0.0625,-0.24767,0.019515
0,-0.24767,0.019515
0.0625,-0.24767,0.019515
0.125,-0.24767,0.019515
0.1875,-0.24767,0.019515
0.25,-0.24767,0.019515
0.3125,-0.24767,0.019515
0.375,-0.24767,0.019515
0.4375,-0.24767,0.019515
0.5,-0.24767,0.019515
-0.5,-0.26326,-0.030506
-0.4375,-0.26326,-0.030506
-0.375,-0.26326,-0.030506
-0.3125,-0.26326,-0.030506
-0.25,-0.26326,-0.030506
-0.1875,-0.26326,-0.030506
-0.125,-0.26326,-0.030506
-0.0625,-0.26326,-0.030506
0,-0.26326,-0.030506
0.0625,-0.26326,-0.030506
0.125,-0.26326,-0.030506
0.1875,-0.26326,-0.030506
0.25,-0.26326,-0.030506
0.3125,-0.26326,-0.030506
0.375,-0.26326,-0.030506
0.4375,-0.26326,-0.030506
0.5,-0.26326,-0.030506
-0.5,-0.26572,-0.085698
-0.4375,-0.26572,-0.085698
-0.375,-0.26572,-0.085698
-0.3125,-0.26572,-0.085698
-0.25,-0.26572,-0.085698
-0.1875,-0.26572,-0.085698
-0.125,-0.26572,-0.085698
-0.0625,-0.26572,-0.085698
0,-0.26572,-0.085698
0.0625,-0.26572,-0.085698
0.125,-0.26572,-0.085698
0.1875,-0.26572,-0.085698
0.25,-0.26572,-0.085698
0.3125,-0.26572,-0.085698
0.375,-0.26572,-0.085698
0.4375,-0.26572,-0.085698
0.5,-0.26572,-0.085698
-0.5,-0.25351,-0.14251
-0.4375,-0.25351,-0.14251
-0.375,-0.25351,-0.14251
-0.3125,-0.25351,-0.14251
-0.25,-0.25351,-0.14251
-0.1875,-0.25351,-0.14251
-0.125,-0.25351,-0.14251
-0.0625,-0.25351,-0.14251
0,-0.25351,-0.14251
0.0625,-0.25351,-0.14251
0.125,-0.25351,-0.14251
0.1875,-0.25351,-0.14251
0.25,-0.25351,-0.14251
0.3125,-0.25351,-0.14251
0.375,-0.25351,-0.14251
0.4375,-0.25351,-0.14251
0.5,-0.25351,-0.14251
-0.5,-0.22607,-0.19696
-0.4375,-0.22607,-0.19696
-0.375,-0.22607,-0.19696
-0.3125,-0.22607,-0.19696
-0.25,-0.22607,-0.19696
-0.1875,-0.22607,-0.19696
-0.125,-0.22607,-0.19696
-0.0625,-0.22607,-0.19696
0,-0.22607,-0.19696
0.0625,-0.22607,-0.19696
0.125,-0.22607,-0.19696
0.1875,-0.22607,-0.19696
0.25,-0.22607,-0.19696
0.3125,-0.22607,-0.19696
0.375,-0.22607,-0.19696
0.4375,-0.22607,-0.19696
0.5,-0.22607,-0.19696
-0.5,-0.18391,-0.24491
-0.4375,-0.18391,-0.24491
-0.375,-0.18391,-0.24491
-0.3125,-0.18391,-0.24491
-0.25,-0.18391,-0.24491
-0.1875,-0.18391,-0.24491
-0.125,-0.18391,-0.24491
-0.0625,-0.18391,-0.24491
0,-0.18391,-0.24491
0.0625,-0.18391,-0.24491
0.125,-0.18391,-0.24491
0.1875,-0.18391,-0.24491
0.25,-0.18391,-0.24491
0.3125,-0.18391,-0.24491
0.375,-0.18391,-0.24491
0.4375,-0.18391,-0.24491
0.5,-0.18391,-0.24491
-0.5,-0.12868,-0.28237
-0.4375,-0.12868,-0.28237
-0.375,-0.12868,-0.28237
-0.3125,-0.12868,-0.28237
-0.25,-0.12868,-0.28237
-0.1875,-0.12868,-0.28237
-0.125,-0.12868,-0.28237
-0.0625,-0.12868,-0.28237
0,-0.12868,-0.28237
0.0625,-0.12868,-0.28237
0.125,-0.12868,-0.28237
0.1875,-0.12868,-0.28237
0.25,-0.12868,-0.28237
0.3125,-0.12868,-0.28237
0.375,-0.12868,-0.28237
0.4375,-0.12868,-0.28237
0.5,-0.12868,-0.28237
-0.5,-0.063132,-0.30578
-0.4375,-0.063132,-0.30578
-0.375,-0.063132,-0.30578
-0.3125,-0.063132,-0.30578
-0.25,-0.063132,-0.30578
-0.1875,-0.063132,-0.30578
-0.125,-0.063132,-0.30578
-0.0625,-0.063132,-0.30578
0,-0.063132,-0.30578
0.0625,-0.063132,-0.30578
0.125,-0.063132,-0.30578
0.1875,-0.063132,-0.30578
0.25,-0.063132,-0.30578
0.3125,-0.063132,-0.30578
0.375,-0.063132,-0.30578
0.4375,-0.063132,-0.30578
0.5,-0.063132,-0.30578
-0.5,0.0090641,-0.31235
-0.4375,0.0090641,-0.31235
-0.375,0.0090641,-0.31235
-0.3125,0.0090641,-0.31235
-0.25,0.0090641,-0.31235
-0.1875,0.0090641,-0.31235
-0.125,0.0090641,-0.31235
-0.0625,0.0090641,-0.31235
0,0.0090641,-0.31235
0.0625,0.0090641,-0.31235
0.125,0.0090641,-0.31235
0.1875,0.0090641,-0.31235
0.25,0.0090641,-0.31235
0.3125,0.0090641,-0.31235
0.375,0.0090641,-0.31235
0.4375,0.0090641,-0.31235
0.5,0.0090641,-0.31235
-0.5,0.083471,-0.30026
-0.4375,0.083471,-0.30026
-0.375,0.083471,-0.30026
-0.3125,0.083471,-0.30026
-0.25,0.083471,-0.30026
-0.1875,0.083471,-0.30026
-0.125,0.083471,-0.30026
-0.0625,0.083471,-0.30026
0,0.083471,-0.30026
0.0625,0.083471,-0.30026
0.125,0.083471,-0.30026
0.1875,0.083471,-0.30026
0.25,0.083471,-0.30026
0.3125,0.083471,-0.30026
0.375,0.083471,-0.30026
0.4375,0.083471,-0.30026
0.5,0.083471,-0.30026
-0.5,0.15518,-0.26889
-0.4375,0.15518,-0.26889
-0.375,0.15518,-0.26889
-0.3125,0.15518,-0.26889
-0.25,0.15518,-0.26889
-0.1875,0.15518,-0.26889
-0.125,0.15518,-0.26889
-0.0625,0.15518,-0.26889
0,0.15518,-0.26889
0.0625,0.15518,-0.26889
0.125,0.15518,-0.26889
0.1875,0.15518,-0.26889
0.25,0.15518,-0.26889
0.3125,0.15518,-0.26889
0.375,0.15518,-0.26889
0.4375,0.15518,-0.26889
0.5,0.15518,-0.26889
-0.5,0.21914,-0.21892
-0.4375,0.21914,-0.21892
-0.375,0.21914,-0.21892
-0.3125,0.21914,-0.21892
-0.25,0.21914,-0.21892
-0.1875,0.21914,-0.21892
-0.125,0.21914,-0.21892
-0.0625,0.21914,-0.21892
0,0.21914,-0.21892
0.0625,0.21914,-0.21892
0.125,0.21914,-0.21892
0.1875,0.21914,-0.21892
0.25,0.21914,-0.21892
0.3125,0.21914,-0.21892
0.375,0.21914,-0.21892
0.4375,0.21914,-0.21892
0.5,0.21914,-0.21892
-0.5,0.27049,-0.15236
-0.4375,0.27049,-0.15236
-0.375,0.27049,-0.15236
-0.3125,0.27049,-0.15236
-0.25,0.27049,-0.15236
-0.1875,0.27049,-0.15236
-0.125,0.27049,-0.15236
-0.0625,0.27049,-0.15236
0,0.27049,-0.15236
0.0625,0.27049,-0.15236
0.125,0.27049,-0.15236
0.1875,0.27049,-0.15236
0.25,0.27049,-0.15236
0.3125,0.27049,-0.15236
0.375,0.27049,-0.15236
0.4375,0.27049,-0.15236
0.5,0.27049,-0.15236
-0.5,0.3049,-0.072494
-0.4375,0.3049,-0.072494
-0.375,0.3049,-0.072494
-0.3125,0.3049,-0.072494
-0.25,0.3049,-0.072494
-0.1875,0.3049,-0.072494
-0.125,0.3049,-0.072494
-0.0625,0.3049,-0.072494
0,0.3049,-0.072494
0.0625,0.3049,-0.072494
0.125,0.3049,-0.072494
0.1875,0.3049,-0.072494
0.25,0.3049,-0.072494
0.3125,0.3049,-0.072494
0.375,0.3049,-0.072494
0.4375,0.3049,-0.072494
0.5,0.3049,-0.072494
-0.5,0.31894,0.016263
-0.4375,0.31894,0.016263
-0.375,0.31894,0.016263
-0.3125,0.31894,0.016263
-0.25,0.31894,0.016263
-0.1875,0.31894,0.016263
-0.125,0.31894,0.016263
-0.0625,0.31894,0.016263
0,0.31894,0.016263
0.0625,0.31894,0.016263
0.125,0.31894,0.016263
0.1875,0.31894,0.016263
0.25,0.31894,0.016263
0.3125,0.31894,0.016263
0.375,0.31894,0.016263
0.4375,0.31894,0.016263
0.5,0.31894,0.016263
-0.5,0.31036,0.10863
-0.4375,0.31036,0.10863
-0.375,0.31036,0.10863
-0.3125,0.31036,0.10863
-0.25,0.31036,0.10863
-0.1875,0.31036,0.10863
-0.125,0.31036,0.10863
-0.0625,0.31036,0.10863
0,0.31036,0.10863
0.0625,0.31036,0.10863
0.125,0.31036,0.10863
0.1875,0.31036,0.10863
0.25,0.31036,0.10863
0.3125,0.31036,0.10863
0.375,0.31036,0.10863
0.4375,0.31036,0.10863
0.5,0.31036,0.10863
-0.5,0.27827,0.19875
-0.4375,0.27827,0.19875
-0.375,0.27827,0.19875
-0.3125,0.27827,0.19875
-0.25,0.27827,0.19875
-0.1875,0.27827,0.19875
-0.125,0.27827,0.19875
-0.0625,0.27827,0.19875
0,0.27827,0.19875
0.0625,0.27827,0.19875
0.125,0.27827,0.19875
0.1875,0.27827,0.19875
0.25,0.27827,0.19875
0.3125,0.27827,0.19875
0.375,0.27827,0.19875
0.4375,0.27827,0.19875
0.5,0.27827,0.19875
-0.5,0.22334,0.2806
-0.4375,0.22334,0.2806
-0.375,0.22334,0.2806
-0.3125,0.22334,0.2806
-0.25,0.22334,0.2806
-0.1875,0.22334,0.2806
-0.125,0.22334,0.2806
-0.0625,0.22334,0.2806
0,0.22334,0.2806
0.0625,0.22334,0.2806
0.125,0.22334,0.2806
0.1875,0.22334,0.2806
0.25,0.22334,0.2806
0.3125,0.22334,0.2806
0.375,0.22334,0.2806
0.4375,0.22334,0.2806
0.5,0.22334,0.2806
-0.5,0.14778,0.34833
-0.4375,0.14778,0.34833
-0.375,0.14778,0.34833
-0.3125,0.14778,0.34833
-0.25,0.14778,0.34833
-0.1875,0.14778,0.34833
-0.125,0.14778,0.34833
-0.0625,0.14778,0.34833
0,0.14778,0.34833
0.0625,0.14778,0.34833
0.125,0.14778,0.34833
0.1875,0.14778,0.34833
0.25,0.14778,0.34833
0.3125,0.14778,0.34833
0.375,0.14778,0.34833
0.4375,0.14778,0.34833
0.5,0.14778,0.34833
-0.5,0.055288,0.39672
-0.4375,0.055288,0.39672
-0.375,0.055288,0.39672
-0.3125,0.055288,0.39672
-0.25,0.055288,0.39672
-0.1875,0.055288,0.39672
-0.125,0.055288,0.39672
-0.0625,0.055288,0.39672
0,0.055288,0.39672
0.0625,0.055288,0.39672
0.125,0.055288,0.39672
0.1875,0.055288,0.39672
0.25,0.055288,0.39672
0.3125,0.055288,0.39672
0.375,0.055288,0.39672
0.4375,0.055288,0.39672
0.5,0.055288,0.39672
-0.5,-0.049091,0.42155
-0.4375,-0.049091,0.42155
-0.375,-0.049091,0.42155
-0.3125,-0.049091,0.42155
-0.25,-0.049091,0.42155
-0.1875,-0.049091,0.42155
-0.125,-0.049091,0.42155
-0.0625,-0.049091,0.42155
0,-0.049091,0.42155
0.0625,-0.049091,0.42155
0.125,-0.049091,0.42155
0.1875,-0.049091,0.42155
0.25,-0.049091,0.42155
0.3125,-0.049091,0.42155
0.375,-0.049091,0.42155
0.4375,-0.049091,0.42155
0.5,-0.049091,0.42155
